ID,enhancer_id,Group,Pseudo-barcode
ARP.Control.Nguyen_neg_T03000009050#free16-1.208413,ARP.Control.Nguyen_neg_T03000009050,5,ARP.Control.Nguyen_neg_T03000009050_Group_5
ARP.Control.Nguyen_neg_T03000009050#free16-1.737966,ARP.Control.Nguyen_neg_T03000009050,5,ARP.Control.Nguyen_neg_T03000009050_Group_5
ARP.Control.Nguyen_neg_T03000009050#free16-1.1547396,ARP.Control.Nguyen_neg_T03000009050,5,ARP.Control.Nguyen_neg_T03000009050_Group_5
ARP.Control.Nguyen_neg_T03000009050#free16-1.670174,ARP.Control.Nguyen_neg_T03000009050,4,ARP.Control.Nguyen_neg_T03000009050_Group_4
ARP.Control.Nguyen_neg_T03000009050#free16-1.849108,ARP.Control.Nguyen_neg_T03000009050,4,ARP.Control.Nguyen_neg_T03000009050_Group_4
ARP.Control.Nguyen_neg_T03000009050#free16-1.82449,ARP.Control.Nguyen_neg_T03000009050,4,ARP.Control.Nguyen_neg_T03000009050_Group_4
ARP.Control.Nguyen_neg_T03000009050#free16-1.107077,ARP.Control.Nguyen_neg_T03000009050,3,ARP.Control.Nguyen_neg_T03000009050_Group_3
ARP.Control.Nguyen_neg_T03000009050#free16-1.713011,ARP.Control.Nguyen_neg_T03000009050,3,ARP.Control.Nguyen_neg_T03000009050_Group_3
ARP.Control.Nguyen_neg_T03000009050#free16-1.187693,ARP.Control.Nguyen_neg_T03000009050,3,ARP.Control.Nguyen_neg_T03000009050_Group_3
ARP.Control.Nguyen_neg_T03000009050#free16-1.1433701,ARP.Control.Nguyen_neg_T03000009050,2,ARP.Control.Nguyen_neg_T03000009050_Group_2
ARP.Control.Nguyen_neg_T03000009050#free16-1.1530901,ARP.Control.Nguyen_neg_T03000009050,2,ARP.Control.Nguyen_neg_T03000009050_Group_2
ARP.Control.Nguyen_neg_T03000009050#free16-1.1330044,ARP.Control.Nguyen_neg_T03000009050,2,ARP.Control.Nguyen_neg_T03000009050_Group_2
ARP.Control.Nguyen_neg_T03000009050#free16-1.878447,ARP.Control.Nguyen_neg_T03000009050,1,ARP.Control.Nguyen_neg_T03000009050_Group_1
ARP.Control.Nguyen_neg_T03000009050#free16-1.48239,ARP.Control.Nguyen_neg_T03000009050,1,ARP.Control.Nguyen_neg_T03000009050_Group_1
ARP.Control.Nguyen_neg_T03000009050#free16-1.905246,ARP.Control.Nguyen_neg_T03000009050,1,ARP.Control.Nguyen_neg_T03000009050_Group_1
ARP.Control.Nguyen_neg_T03000009050#free16-1.162000,ARP.Control.Nguyen_neg_T03000009050,1,ARP.Control.Nguyen_neg_T03000009050_Group_1
ARP.Control.Nguyen_neg_T03000009840#free16-1.1248138,ARP.Control.Nguyen_neg_T03000009840,10,ARP.Control.Nguyen_neg_T03000009840_Group_10
ARP.Control.Nguyen_neg_T03000009840#free16-1.259991,ARP.Control.Nguyen_neg_T03000009840,10,ARP.Control.Nguyen_neg_T03000009840_Group_10
ARP.Control.Nguyen_neg_T03000009840#free16-1.1327611,ARP.Control.Nguyen_neg_T03000009840,10,ARP.Control.Nguyen_neg_T03000009840_Group_10
ARP.Control.Nguyen_neg_T03000009840#free16-1.222194,ARP.Control.Nguyen_neg_T03000009840,9,ARP.Control.Nguyen_neg_T03000009840_Group_9
ARP.Control.Nguyen_neg_T03000009840#free16-1.338786,ARP.Control.Nguyen_neg_T03000009840,9,ARP.Control.Nguyen_neg_T03000009840_Group_9
ARP.Control.Nguyen_neg_T03000009840#free16-1.275935,ARP.Control.Nguyen_neg_T03000009840,9,ARP.Control.Nguyen_neg_T03000009840_Group_9
ARP.Control.Nguyen_neg_T03000009840#free16-1.762687,ARP.Control.Nguyen_neg_T03000009840,8,ARP.Control.Nguyen_neg_T03000009840_Group_8
ARP.Control.Nguyen_neg_T03000009840#free16-1.290269,ARP.Control.Nguyen_neg_T03000009840,8,ARP.Control.Nguyen_neg_T03000009840_Group_8
ARP.Control.Nguyen_neg_T03000009840#free16-1.1176451,ARP.Control.Nguyen_neg_T03000009840,7,ARP.Control.Nguyen_neg_T03000009840_Group_7
ARP.Control.Nguyen_neg_T03000009840#free16-1.1444613,ARP.Control.Nguyen_neg_T03000009840,7,ARP.Control.Nguyen_neg_T03000009840_Group_7
ARP.Control.Nguyen_neg_T03000009840#free16-1.442676,ARP.Control.Nguyen_neg_T03000009840,8,ARP.Control.Nguyen_neg_T03000009840_Group_8
ARP.Control.Nguyen_neg_T03000009840#free16-1.905549,ARP.Control.Nguyen_neg_T03000009840,1,ARP.Control.Nguyen_neg_T03000009840_Group_1
ARP.Control.Nguyen_neg_T03000009840#free16-1.1634999,ARP.Control.Nguyen_neg_T03000009840,1,ARP.Control.Nguyen_neg_T03000009840_Group_1
ARP.Control.Nguyen_neg_T03000009840#free16-1.340256,ARP.Control.Nguyen_neg_T03000009840,1,ARP.Control.Nguyen_neg_T03000009840_Group_1
ARP.Control.Nguyen_neg_T03000009840#free16-1.491600,ARP.Control.Nguyen_neg_T03000009840,1,ARP.Control.Nguyen_neg_T03000009840_Group_1
ARP.Control.Nguyen_neg_T03000009840#free16-1.1268132,ARP.Control.Nguyen_neg_T03000009840,2,ARP.Control.Nguyen_neg_T03000009840_Group_2
ARP.Control.Nguyen_neg_T03000009840#free16-1.738956,ARP.Control.Nguyen_neg_T03000009840,2,ARP.Control.Nguyen_neg_T03000009840_Group_2
ARP.Control.Nguyen_neg_T03000009840#free16-1.799300,ARP.Control.Nguyen_neg_T03000009840,2,ARP.Control.Nguyen_neg_T03000009840_Group_2
ARP.Control.Nguyen_neg_T03000009840#free16-1.893541,ARP.Control.Nguyen_neg_T03000009840,3,ARP.Control.Nguyen_neg_T03000009840_Group_3
ARP.Control.Nguyen_neg_T03000009840#free16-1.794923,ARP.Control.Nguyen_neg_T03000009840,3,ARP.Control.Nguyen_neg_T03000009840_Group_3
ARP.Control.Nguyen_neg_T03000009840#free16-1.441942,ARP.Control.Nguyen_neg_T03000009840,3,ARP.Control.Nguyen_neg_T03000009840_Group_3
ARP.Control.Nguyen_neg_T03000009840#free16-1.1337679,ARP.Control.Nguyen_neg_T03000009840,4,ARP.Control.Nguyen_neg_T03000009840_Group_4
ARP.Control.Nguyen_neg_T03000009840#free16-1.762709,ARP.Control.Nguyen_neg_T03000009840,4,ARP.Control.Nguyen_neg_T03000009840_Group_4
ARP.Control.Nguyen_neg_T03000009840#free16-1.1541642,ARP.Control.Nguyen_neg_T03000009840,4,ARP.Control.Nguyen_neg_T03000009840_Group_4
ARP.Control.Nguyen_neg_T03000009840#free16-1.678877,ARP.Control.Nguyen_neg_T03000009840,5,ARP.Control.Nguyen_neg_T03000009840_Group_5
ARP.Control.Nguyen_neg_T03000009840#free16-1.1336099,ARP.Control.Nguyen_neg_T03000009840,5,ARP.Control.Nguyen_neg_T03000009840_Group_5
ARP.Control.Nguyen_neg_T03000009840#free16-1.641311,ARP.Control.Nguyen_neg_T03000009840,5,ARP.Control.Nguyen_neg_T03000009840_Group_5
ARP.Control.Nguyen_neg_T03000009840#free16-1.1249046,ARP.Control.Nguyen_neg_T03000009840,6,ARP.Control.Nguyen_neg_T03000009840_Group_6
ARP.Control.Nguyen_neg_T03000009840#free16-1.1045940,ARP.Control.Nguyen_neg_T03000009840,6,ARP.Control.Nguyen_neg_T03000009840_Group_6
ARP.Control.Nguyen_neg_T03000009840#free16-1.1569285,ARP.Control.Nguyen_neg_T03000009840,6,ARP.Control.Nguyen_neg_T03000009840_Group_6
ARP.Control.Nguyen_neg_T03000009840#free16-1.619371,ARP.Control.Nguyen_neg_T03000009840,7,ARP.Control.Nguyen_neg_T03000009840_Group_7
ARP.Control.Nguyen_neg_T03000009843#free16-1.1616104,ARP.Control.Nguyen_neg_T03000009843,10,ARP.Control.Nguyen_neg_T03000009843_Group_10
ARP.Control.Nguyen_neg_T03000009843#free16-1.1334734,ARP.Control.Nguyen_neg_T03000009843,10,ARP.Control.Nguyen_neg_T03000009843_Group_10
ARP.Control.Nguyen_neg_T03000009843#free16-1.1229347,ARP.Control.Nguyen_neg_T03000009843,10,ARP.Control.Nguyen_neg_T03000009843_Group_10
ARP.Control.Nguyen_neg_T03000009843#free16-1.1006822,ARP.Control.Nguyen_neg_T03000009843,10,ARP.Control.Nguyen_neg_T03000009843_Group_10
ARP.Control.Nguyen_neg_T03000009843#free16-1.1146204,ARP.Control.Nguyen_neg_T03000009843,9,ARP.Control.Nguyen_neg_T03000009843_Group_9
ARP.Control.Nguyen_neg_T03000009843#free16-1.490851,ARP.Control.Nguyen_neg_T03000009843,9,ARP.Control.Nguyen_neg_T03000009843_Group_9
ARP.Control.Nguyen_neg_T03000009843#free16-1.382342,ARP.Control.Nguyen_neg_T03000009843,9,ARP.Control.Nguyen_neg_T03000009843_Group_9
ARP.Control.Nguyen_neg_T03000009843#free16-1.879524,ARP.Control.Nguyen_neg_T03000009843,8,ARP.Control.Nguyen_neg_T03000009843_Group_8
ARP.Control.Nguyen_neg_T03000009843#free16-1.152731,ARP.Control.Nguyen_neg_T03000009843,8,ARP.Control.Nguyen_neg_T03000009843_Group_8
ARP.Control.Nguyen_neg_T03000009843#free16-1.861448,ARP.Control.Nguyen_neg_T03000009843,8,ARP.Control.Nguyen_neg_T03000009843_Group_8
ARP.Control.Nguyen_neg_T03000009843#free16-1.317440,ARP.Control.Nguyen_neg_T03000009843,7,ARP.Control.Nguyen_neg_T03000009843_Group_7
ARP.Control.Nguyen_neg_T03000009843#free16-1.1516423,ARP.Control.Nguyen_neg_T03000009843,7,ARP.Control.Nguyen_neg_T03000009843_Group_7
ARP.Control.Nguyen_neg_T03000009843#free16-1.1281262,ARP.Control.Nguyen_neg_T03000009843,7,ARP.Control.Nguyen_neg_T03000009843_Group_7
ARP.Control.Nguyen_neg_T03000009843#free16-1.1534496,ARP.Control.Nguyen_neg_T03000009843,6,ARP.Control.Nguyen_neg_T03000009843_Group_6
ARP.Control.Nguyen_neg_T03000009843#free16-1.593709,ARP.Control.Nguyen_neg_T03000009843,6,ARP.Control.Nguyen_neg_T03000009843_Group_6
ARP.Control.Nguyen_neg_T03000009843#free16-1.1198548,ARP.Control.Nguyen_neg_T03000009843,6,ARP.Control.Nguyen_neg_T03000009843_Group_6
ARP.Control.Nguyen_neg_T03000009843#free16-1.586281,ARP.Control.Nguyen_neg_T03000009843,5,ARP.Control.Nguyen_neg_T03000009843_Group_5
ARP.Control.Nguyen_neg_T03000009843#free16-1.44977,ARP.Control.Nguyen_neg_T03000009843,5,ARP.Control.Nguyen_neg_T03000009843_Group_5
ARP.Control.Nguyen_neg_T03000009843#free16-1.439609,ARP.Control.Nguyen_neg_T03000009843,5,ARP.Control.Nguyen_neg_T03000009843_Group_5
ARP.Control.Nguyen_neg_T03000009843#free16-1.354100,ARP.Control.Nguyen_neg_T03000009843,4,ARP.Control.Nguyen_neg_T03000009843_Group_4
ARP.Control.Nguyen_neg_T03000009843#free16-1.527495,ARP.Control.Nguyen_neg_T03000009843,4,ARP.Control.Nguyen_neg_T03000009843_Group_4
ARP.Control.Nguyen_neg_T03000009843#free16-1.1469690,ARP.Control.Nguyen_neg_T03000009843,4,ARP.Control.Nguyen_neg_T03000009843_Group_4
ARP.Control.Nguyen_neg_T03000009843#free16-1.57071,ARP.Control.Nguyen_neg_T03000009843,3,ARP.Control.Nguyen_neg_T03000009843_Group_3
ARP.Control.Nguyen_neg_T03000009843#free16-1.1250786,ARP.Control.Nguyen_neg_T03000009843,3,ARP.Control.Nguyen_neg_T03000009843_Group_3
ARP.Control.Nguyen_neg_T03000009843#free16-1.543840,ARP.Control.Nguyen_neg_T03000009843,3,ARP.Control.Nguyen_neg_T03000009843_Group_3
ARP.Control.Nguyen_neg_T03000009843#free16-1.679017,ARP.Control.Nguyen_neg_T03000009843,2,ARP.Control.Nguyen_neg_T03000009843_Group_2
ARP.Control.Nguyen_neg_T03000009843#free16-1.663251,ARP.Control.Nguyen_neg_T03000009843,2,ARP.Control.Nguyen_neg_T03000009843_Group_2
ARP.Control.Nguyen_neg_T03000009843#free16-1.1500600,ARP.Control.Nguyen_neg_T03000009843,2,ARP.Control.Nguyen_neg_T03000009843_Group_2
ARP.Control.Nguyen_neg_T03000009843#free16-1.911401,ARP.Control.Nguyen_neg_T03000009843,1,ARP.Control.Nguyen_neg_T03000009843_Group_1
ARP.Control.Nguyen_neg_T03000009843#free16-1.798944,ARP.Control.Nguyen_neg_T03000009843,1,ARP.Control.Nguyen_neg_T03000009843_Group_1
ARP.Control.Nguyen_neg_T03000009843#free16-1.998788,ARP.Control.Nguyen_neg_T03000009843,1,ARP.Control.Nguyen_neg_T03000009843_Group_1
ARP.Control.Nguyen_neg_T03000009843#free16-1.1315863,ARP.Control.Nguyen_neg_T03000009843,1,ARP.Control.Nguyen_neg_T03000009843_Group_1
ARP.Control.Nguyen_neg_T03000010893#free16-1.845968,ARP.Control.Nguyen_neg_T03000010893,10,ARP.Control.Nguyen_neg_T03000010893_Group_10
ARP.Control.Nguyen_neg_T03000010893#free16-1.1073454,ARP.Control.Nguyen_neg_T03000010893,10,ARP.Control.Nguyen_neg_T03000010893_Group_10
ARP.Control.Nguyen_neg_T03000010893#free16-1.1383989,ARP.Control.Nguyen_neg_T03000010893,10,ARP.Control.Nguyen_neg_T03000010893_Group_10
ARP.Control.Nguyen_neg_T03000010893#free16-1.928375,ARP.Control.Nguyen_neg_T03000010893,10,ARP.Control.Nguyen_neg_T03000010893_Group_10
ARP.Control.Nguyen_neg_T03000010893#free16-1.618333,ARP.Control.Nguyen_neg_T03000010893,9,ARP.Control.Nguyen_neg_T03000010893_Group_9
ARP.Control.Nguyen_neg_T03000010893#free16-1.1530844,ARP.Control.Nguyen_neg_T03000010893,9,ARP.Control.Nguyen_neg_T03000010893_Group_9
ARP.Control.Nguyen_neg_T03000010893#free16-1.718464,ARP.Control.Nguyen_neg_T03000010893,9,ARP.Control.Nguyen_neg_T03000010893_Group_9
ARP.Control.Nguyen_neg_T03000010893#free16-1.216942,ARP.Control.Nguyen_neg_T03000010893,8,ARP.Control.Nguyen_neg_T03000010893_Group_8
ARP.Control.Nguyen_neg_T03000010893#free16-1.1292671,ARP.Control.Nguyen_neg_T03000010893,8,ARP.Control.Nguyen_neg_T03000010893_Group_8
ARP.Control.Nguyen_neg_T03000010893#free16-1.1332877,ARP.Control.Nguyen_neg_T03000010893,8,ARP.Control.Nguyen_neg_T03000010893_Group_8
ARP.Control.Nguyen_neg_T03000010893#free16-1.1251110,ARP.Control.Nguyen_neg_T03000010893,7,ARP.Control.Nguyen_neg_T03000010893_Group_7
ARP.Control.Nguyen_neg_T03000010893#free16-1.838842,ARP.Control.Nguyen_neg_T03000010893,7,ARP.Control.Nguyen_neg_T03000010893_Group_7
ARP.Control.Nguyen_neg_T03000010893#free16-1.1270986,ARP.Control.Nguyen_neg_T03000010893,7,ARP.Control.Nguyen_neg_T03000010893_Group_7
ARP.Control.Nguyen_neg_T03000010893#free16-1.1456498,ARP.Control.Nguyen_neg_T03000010893,6,ARP.Control.Nguyen_neg_T03000010893_Group_6
ARP.Control.Nguyen_neg_T03000010893#free16-1.1431186,ARP.Control.Nguyen_neg_T03000010893,6,ARP.Control.Nguyen_neg_T03000010893_Group_6
ARP.Control.Nguyen_neg_T03000010893#free16-1.1596955,ARP.Control.Nguyen_neg_T03000010893,6,ARP.Control.Nguyen_neg_T03000010893_Group_6
ARP.Control.Nguyen_neg_T03000010893#free16-1.517713,ARP.Control.Nguyen_neg_T03000010893,5,ARP.Control.Nguyen_neg_T03000010893_Group_5
ARP.Control.Nguyen_neg_T03000010893#free16-1.1454646,ARP.Control.Nguyen_neg_T03000010893,5,ARP.Control.Nguyen_neg_T03000010893_Group_5
ARP.Control.Nguyen_neg_T03000010893#free16-1.1385620,ARP.Control.Nguyen_neg_T03000010893,5,ARP.Control.Nguyen_neg_T03000010893_Group_5
ARP.Control.Nguyen_neg_T03000010893#free16-1.522765,ARP.Control.Nguyen_neg_T03000010893,4,ARP.Control.Nguyen_neg_T03000010893_Group_4
ARP.Control.Nguyen_neg_T03000010893#free16-1.25619,ARP.Control.Nguyen_neg_T03000010893,4,ARP.Control.Nguyen_neg_T03000010893_Group_4
ARP.Control.Nguyen_neg_T03000010893#free16-1.840500,ARP.Control.Nguyen_neg_T03000010893,4,ARP.Control.Nguyen_neg_T03000010893_Group_4
ARP.Control.Nguyen_neg_T03000010893#free16-1.1436500,ARP.Control.Nguyen_neg_T03000010893,3,ARP.Control.Nguyen_neg_T03000010893_Group_3
ARP.Control.Nguyen_neg_T03000010893#free16-1.183167,ARP.Control.Nguyen_neg_T03000010893,3,ARP.Control.Nguyen_neg_T03000010893_Group_3
ARP.Control.Nguyen_neg_T03000010893#free16-1.1445601,ARP.Control.Nguyen_neg_T03000010893,3,ARP.Control.Nguyen_neg_T03000010893_Group_3
ARP.Control.Nguyen_neg_T03000010893#free16-1.920811,ARP.Control.Nguyen_neg_T03000010893,2,ARP.Control.Nguyen_neg_T03000010893_Group_2
ARP.Control.Nguyen_neg_T03000010893#free16-1.435408,ARP.Control.Nguyen_neg_T03000010893,2,ARP.Control.Nguyen_neg_T03000010893_Group_2
ARP.Control.Nguyen_neg_T03000010893#free16-1.1234410,ARP.Control.Nguyen_neg_T03000010893,2,ARP.Control.Nguyen_neg_T03000010893_Group_2
ARP.Control.Nguyen_neg_T03000010893#free16-1.1543191,ARP.Control.Nguyen_neg_T03000010893,1,ARP.Control.Nguyen_neg_T03000010893_Group_1
ARP.Control.Nguyen_neg_T03000010893#free16-1.1009706,ARP.Control.Nguyen_neg_T03000010893,1,ARP.Control.Nguyen_neg_T03000010893_Group_1
ARP.Control.Nguyen_neg_T03000010893#free16-1.811607,ARP.Control.Nguyen_neg_T03000010893,1,ARP.Control.Nguyen_neg_T03000010893_Group_1
ARP.Control.Nguyen_neg_T03000010893#free16-1.1296237,ARP.Control.Nguyen_neg_T03000010893,1,ARP.Control.Nguyen_neg_T03000010893_Group_1
ARP.Control.hg38_chr1:168848149-168848269#free16-1.1477257,ARP.Control.hg38_chr1:168848149-168848269,10,ARP.Control.hg38_chr1:168848149-168848269_Group_10
ARP.Control.hg38_chr1:168848149-168848269#free16-1.1038989,ARP.Control.hg38_chr1:168848149-168848269,10,ARP.Control.hg38_chr1:168848149-168848269_Group_10
ARP.Control.hg38_chr1:168848149-168848269#free16-1.787573,ARP.Control.hg38_chr1:168848149-168848269,10,ARP.Control.hg38_chr1:168848149-168848269_Group_10
ARP.Control.hg38_chr1:168848149-168848269#free16-1.931149,ARP.Control.hg38_chr1:168848149-168848269,10,ARP.Control.hg38_chr1:168848149-168848269_Group_10
ARP.Control.hg38_chr1:168848149-168848269#free16-1.1511816,ARP.Control.hg38_chr1:168848149-168848269,9,ARP.Control.hg38_chr1:168848149-168848269_Group_9
ARP.Control.hg38_chr1:168848149-168848269#free16-1.735842,ARP.Control.hg38_chr1:168848149-168848269,9,ARP.Control.hg38_chr1:168848149-168848269_Group_9
ARP.Control.hg38_chr1:168848149-168848269#free16-1.664324,ARP.Control.hg38_chr1:168848149-168848269,9,ARP.Control.hg38_chr1:168848149-168848269_Group_9
ARP.Control.hg38_chr1:168848149-168848269#free16-1.1555255,ARP.Control.hg38_chr1:168848149-168848269,8,ARP.Control.hg38_chr1:168848149-168848269_Group_8
ARP.Control.hg38_chr1:168848149-168848269#free16-1.16340,ARP.Control.hg38_chr1:168848149-168848269,8,ARP.Control.hg38_chr1:168848149-168848269_Group_8
ARP.Control.hg38_chr1:168848149-168848269#free16-1.1402165,ARP.Control.hg38_chr1:168848149-168848269,8,ARP.Control.hg38_chr1:168848149-168848269_Group_8
ARP.Control.hg38_chr1:168848149-168848269#free16-1.780077,ARP.Control.hg38_chr1:168848149-168848269,7,ARP.Control.hg38_chr1:168848149-168848269_Group_7
ARP.Control.hg38_chr1:168848149-168848269#free16-1.1101755,ARP.Control.hg38_chr1:168848149-168848269,7,ARP.Control.hg38_chr1:168848149-168848269_Group_7
ARP.Control.hg38_chr1:168848149-168848269#free16-1.1437293,ARP.Control.hg38_chr1:168848149-168848269,7,ARP.Control.hg38_chr1:168848149-168848269_Group_7
ARP.Control.hg38_chr1:168848149-168848269#free16-1.338780,ARP.Control.hg38_chr1:168848149-168848269,6,ARP.Control.hg38_chr1:168848149-168848269_Group_6
ARP.Control.hg38_chr1:168848149-168848269#free16-1.630755,ARP.Control.hg38_chr1:168848149-168848269,6,ARP.Control.hg38_chr1:168848149-168848269_Group_6
ARP.Control.hg38_chr1:168848149-168848269#free16-1.903204,ARP.Control.hg38_chr1:168848149-168848269,6,ARP.Control.hg38_chr1:168848149-168848269_Group_6
ARP.Control.hg38_chr1:168848149-168848269#free16-1.479944,ARP.Control.hg38_chr1:168848149-168848269,5,ARP.Control.hg38_chr1:168848149-168848269_Group_5
ARP.Control.hg38_chr1:168848149-168848269#free16-1.1632488,ARP.Control.hg38_chr1:168848149-168848269,5,ARP.Control.hg38_chr1:168848149-168848269_Group_5
ARP.Control.hg38_chr1:168848149-168848269#free16-1.147115,ARP.Control.hg38_chr1:168848149-168848269,5,ARP.Control.hg38_chr1:168848149-168848269_Group_5
ARP.Control.hg38_chr1:168848149-168848269#free16-1.1107184,ARP.Control.hg38_chr1:168848149-168848269,4,ARP.Control.hg38_chr1:168848149-168848269_Group_4
ARP.Control.hg38_chr1:168848149-168848269#free16-1.1413908,ARP.Control.hg38_chr1:168848149-168848269,4,ARP.Control.hg38_chr1:168848149-168848269_Group_4
ARP.Control.hg38_chr1:168848149-168848269#free16-1.1357073,ARP.Control.hg38_chr1:168848149-168848269,4,ARP.Control.hg38_chr1:168848149-168848269_Group_4
ARP.Control.hg38_chr1:168848149-168848269#free16-1.842046,ARP.Control.hg38_chr1:168848149-168848269,3,ARP.Control.hg38_chr1:168848149-168848269_Group_3
ARP.Control.hg38_chr1:168848149-168848269#free16-1.1021549,ARP.Control.hg38_chr1:168848149-168848269,3,ARP.Control.hg38_chr1:168848149-168848269_Group_3
ARP.Control.hg38_chr1:168848149-168848269#free16-1.816070,ARP.Control.hg38_chr1:168848149-168848269,3,ARP.Control.hg38_chr1:168848149-168848269_Group_3
ARP.Control.hg38_chr1:168848149-168848269#free16-1.1605709,ARP.Control.hg38_chr1:168848149-168848269,2,ARP.Control.hg38_chr1:168848149-168848269_Group_2
ARP.Control.hg38_chr1:168848149-168848269#free16-1.976510,ARP.Control.hg38_chr1:168848149-168848269,2,ARP.Control.hg38_chr1:168848149-168848269_Group_2
ARP.Control.hg38_chr1:168848149-168848269#free16-1.1234181,ARP.Control.hg38_chr1:168848149-168848269,2,ARP.Control.hg38_chr1:168848149-168848269_Group_2
ARP.Control.hg38_chr1:168848149-168848269#free16-1.178172,ARP.Control.hg38_chr1:168848149-168848269,1,ARP.Control.hg38_chr1:168848149-168848269_Group_1
ARP.Control.hg38_chr1:168848149-168848269#free16-1.310369,ARP.Control.hg38_chr1:168848149-168848269,1,ARP.Control.hg38_chr1:168848149-168848269_Group_1
ARP.Control.hg38_chr1:168848149-168848269#free16-1.1496406,ARP.Control.hg38_chr1:168848149-168848269,1,ARP.Control.hg38_chr1:168848149-168848269_Group_1
ARP.Control.hg38_chr1:168848149-168848269#free16-1.140348,ARP.Control.hg38_chr1:168848149-168848269,1,ARP.Control.hg38_chr1:168848149-168848269_Group_1
ARP.Control.mm10_chr5:52618636-52618756#free16-1.659709,ARP.Control.mm10_chr5:52618636-52618756,10,ARP.Control.mm10_chr5:52618636-52618756_Group_10
ARP.Control.mm10_chr5:52618636-52618756#free16-1.1384009,ARP.Control.mm10_chr5:52618636-52618756,10,ARP.Control.mm10_chr5:52618636-52618756_Group_10
ARP.Control.mm10_chr5:52618636-52618756#free16-1.51759,ARP.Control.mm10_chr5:52618636-52618756,10,ARP.Control.mm10_chr5:52618636-52618756_Group_10
ARP.Control.mm10_chr5:52618636-52618756#free16-1.21555,ARP.Control.mm10_chr5:52618636-52618756,10,ARP.Control.mm10_chr5:52618636-52618756_Group_10
ARP.Control.mm10_chr5:52618636-52618756#free16-1.985794,ARP.Control.mm10_chr5:52618636-52618756,9,ARP.Control.mm10_chr5:52618636-52618756_Group_9
ARP.Control.mm10_chr5:52618636-52618756#free16-1.1366109,ARP.Control.mm10_chr5:52618636-52618756,9,ARP.Control.mm10_chr5:52618636-52618756_Group_9
ARP.Control.mm10_chr5:52618636-52618756#free16-1.718000,ARP.Control.mm10_chr5:52618636-52618756,9,ARP.Control.mm10_chr5:52618636-52618756_Group_9
ARP.Control.mm10_chr5:52618636-52618756#free16-1.906415,ARP.Control.mm10_chr5:52618636-52618756,8,ARP.Control.mm10_chr5:52618636-52618756_Group_8
ARP.Control.mm10_chr5:52618636-52618756#free16-1.268746,ARP.Control.mm10_chr5:52618636-52618756,8,ARP.Control.mm10_chr5:52618636-52618756_Group_8
ARP.Control.mm10_chr5:52618636-52618756#free16-1.1337533,ARP.Control.mm10_chr5:52618636-52618756,8,ARP.Control.mm10_chr5:52618636-52618756_Group_8
ARP.Control.mm10_chr5:52618636-52618756#free16-1.975253,ARP.Control.mm10_chr5:52618636-52618756,7,ARP.Control.mm10_chr5:52618636-52618756_Group_7
ARP.Control.mm10_chr5:52618636-52618756#free16-1.49228,ARP.Control.mm10_chr5:52618636-52618756,7,ARP.Control.mm10_chr5:52618636-52618756_Group_7
ARP.Control.mm10_chr5:52618636-52618756#free16-1.1552369,ARP.Control.mm10_chr5:52618636-52618756,7,ARP.Control.mm10_chr5:52618636-52618756_Group_7
ARP.Control.mm10_chr5:52618636-52618756#free16-1.89858,ARP.Control.mm10_chr5:52618636-52618756,6,ARP.Control.mm10_chr5:52618636-52618756_Group_6
ARP.Control.mm10_chr5:52618636-52618756#free16-1.1093790,ARP.Control.mm10_chr5:52618636-52618756,6,ARP.Control.mm10_chr5:52618636-52618756_Group_6
ARP.Control.mm10_chr5:52618636-52618756#free16-1.38549,ARP.Control.mm10_chr5:52618636-52618756,6,ARP.Control.mm10_chr5:52618636-52618756_Group_6
ARP.Control.mm10_chr5:52618636-52618756#free16-1.1017149,ARP.Control.mm10_chr5:52618636-52618756,5,ARP.Control.mm10_chr5:52618636-52618756_Group_5
ARP.Control.mm10_chr5:52618636-52618756#free16-1.1268400,ARP.Control.mm10_chr5:52618636-52618756,5,ARP.Control.mm10_chr5:52618636-52618756_Group_5
ARP.Control.mm10_chr5:52618636-52618756#free16-1.645537,ARP.Control.mm10_chr5:52618636-52618756,5,ARP.Control.mm10_chr5:52618636-52618756_Group_5
ARP.Control.mm10_chr5:52618636-52618756#free16-1.1520114,ARP.Control.mm10_chr5:52618636-52618756,4,ARP.Control.mm10_chr5:52618636-52618756_Group_4
ARP.Control.mm10_chr5:52618636-52618756#free16-1.1049906,ARP.Control.mm10_chr5:52618636-52618756,4,ARP.Control.mm10_chr5:52618636-52618756_Group_4
ARP.Control.mm10_chr5:52618636-52618756#free16-1.185345,ARP.Control.mm10_chr5:52618636-52618756,4,ARP.Control.mm10_chr5:52618636-52618756_Group_4
ARP.Control.mm10_chr5:52618636-52618756#free16-1.661706,ARP.Control.mm10_chr5:52618636-52618756,3,ARP.Control.mm10_chr5:52618636-52618756_Group_3
ARP.Control.mm10_chr5:52618636-52618756#free16-1.927546,ARP.Control.mm10_chr5:52618636-52618756,3,ARP.Control.mm10_chr5:52618636-52618756_Group_3
ARP.Control.mm10_chr5:52618636-52618756#free16-1.1178357,ARP.Control.mm10_chr5:52618636-52618756,2,ARP.Control.mm10_chr5:52618636-52618756_Group_2
ARP.Control.mm10_chr5:52618636-52618756#free16-1.43783,ARP.Control.mm10_chr5:52618636-52618756,3,ARP.Control.mm10_chr5:52618636-52618756_Group_3
